match_id,date,format,pitch_type,stadium,difficulty,innings_number,player_name,opponent_name,runs,overs,wickets,is_chasing,result,fifties,hundreds,double_hundreds,triple_hundreds,quadruple_hundreds,quintuple_hundreds,ducks
446,2024-07-21,Test,Normal,4,Hard,2,Ragz,Nikita,88,30.0,0,True,Win,1,0,0,0,0,0,0
447,2024-04-29,Test,Green,5,Ultra Insane,1,Ragz,Arjun,212,30.0,1,False,Win,0,0,1,0,0,0,0
447,2024-04-29,Test,Green,5,Ultra Insane,2,Arjun,Ragz,4,30.0,3,True,Loss,0,0,0,0,0,0,0
448,2024-12-06,Test,Normal,6,Insane,1,Rohan,Leo,91,30.0,1,False,Loss,1,0,0,0,0,0,0
448,2024-12-06,Test,Normal,6,Insane,2,Leo,Rohan,74,40.0,3,True,Win,1,0,0,0,0,0,0
449,2024-06-05,Test,Dry,7,Insane,1,Sid,Sara,266,50.0,2,False,Loss,0,0,1,0,0,0,0
449,2024-06-05,Test,Dry,7,Insane,2,Sara,Sid,215,30.0,2,True,Win,0,0,1,0,0,0,0
450,2024-01-19,T20,Green,8,Hard,1,Vikram,Sid,197,10.0,2,False,Loss,0,1,0,0,0,0,0
450,2024-01-19,T20,Green,8,Hard,2,Sid,Vikram,34,5.0,2,True,Win,0,0,0,0,0,0,0
451,2024-03-16,ODI,Bouncy,9,Medium,1,Anya,Ragz,167,20.0,5,False,Win,0,1,0,0,0,0,0
451,2024-03-16,ODI,Bouncy,9,Medium,2,Ragz,Anya,70,50.0,2,True,Loss,1,0,0,0,0,0,0
452,2024-02-18,T20,Green,10,Insane,1,Leo,Ragz,45,5.0,4,False,Win,0,0,0,0,0,0,0
452,2024-02-18,T20,Green,10,Insane,2,Ragz,Leo,153,5.0,1,True,Loss,0,1,0,0,0,0,0
453,2024-11-29,Test,Dry,11,Insane,1,Rohan,Sara,227,50.0,1,False,Loss,0,0,1,0,0,0,0
453,2024-11-29,Test,Dry,11,Insane,2,Sara,Rohan,85,60.0,5,True,Win,1,0,0,0,0,0,0
454,2024-09-25,Test,Bouncy,12,Ultra Insane,1,Nikita,Vikram,16,40.0,1,False,Loss,0,0,0,0,0,0,0
454,2024-09-25,Test,Bouncy,12,Ultra Insane,2,Vikram,Nikita,154,60.0,0,True,Win,0,1,0,0,0,0,0
455,2024-08-21,ODI,Normal,13,Ultra Insane,1,Sara,Zafi,273,20.0,2,False,Win,0,0,1,0,0,0,0
455,2024-08-21,ODI,Normal,13,Ultra Insane,2,Zafi,Sara,162,50.0,7,True,Loss,0,1,0,0,0,0,0
456,2024-05-13,Test,Bouncy,1,Ultra Insane,1,Anya,Karthik,58,30.0,4,False,Win,1,0,0,0,0,0,0
456,2024-05-13,Test,Bouncy,1,Ultra Insane,2,Karthik,Anya,215,50.0,1,True,Loss,0,0,1,0,0,0,0
457,2024-05-14,Test,Dry,2,Ultra Insane,1,Karthik,Sid,95,50.0,3,False,Loss,1,0,0,0,0,0,0
457,2024-05-14,Test,Dry,2,Ultra Insane,2,Sid,Karthik,55,50.0,1,True,Win,1,0,0,0,0,0,0
458,2024-11-23,ODI,Dry,3,Insane,1,Rohan,Leo,140,20.0,3,False,Draw,0,1,0,0,0,0,0
458,2024-11-23,ODI,Dry,3,Insane,2,Leo,Rohan,190,30.0,3,True,Draw,0,1,0,0,0,0,0
459,2024-05-01,Test,Dry,4,Insane,1,Leo,Karthik,34,30.0,3,False,Loss,0,0,0,0,0,0,0
459,2024-05-01,Test,Dry,4,Insane,2,Karthik,Leo,69,40.0,3,True,Win,1,0,0,0,0,0,0
460,2024-01-12,Test,Normal,5,Ultra Insane,1,Arjun,Ragz,144,30.0,2,False,Loss,0,1,0,0,0,0,0
460,2024-01-12,Test,Normal,5,Ultra Insane,2,Ragz,Arjun,230,60.0,2,True,Win,0,0,1,0,0,0,0
461,2024-11-04,ODI,Dry,6,Medium,1,Sara,Arjun,62,50.0,0,False,Win,1,0,0,0,0,0,0
461,2024-11-04,ODI,Dry,6,Medium,2,Arjun,Sara,130,20.0,2,True,Loss,0,1,0,0,0,0,0
462,2024-08-29,ODI,Bouncy,7,Hard,1,Ragz,Sid,103,20.0,0,False,Loss,0,1,0,0,0,0,0
462,2024-08-29,ODI,Bouncy,7,Hard,2,Sid,Ragz,86,50.0,3,True,Win,1,0,0,0,0,0,0
463,2024-09-02,Test,Green,8,Insane,1,Nikita,Vikram,85,30.0,1,False,Loss,1,0,0,0,0,0,0
463,2024-09-02,Test,Green,8,Insane,2,Vikram,Nikita,5,30.0,1,True,Win,0,0,0,0,0,0,0
464,2024-02-20,ODI,Bouncy,9,Hard,1,Sara,Rohan,25,30.0,1,False,Loss,0,0,0,0,0,0,0
464,2024-02-20,ODI,Bouncy,9,Hard,2,Rohan,Sara,384,40.0,2,True,Win,0,0,0,1,0,0,0
465,2024-11-08,Test,Green,10,Insane,1,Zafi,Rohan,76,60.0,3,False,Loss,1,0,0,0,0,0,0
465,2024-11-08,Test,Green,10,Insane,2,Rohan,Zafi,247,40.0,3,True,Win,0,0,1,0,0,0,0
466,2024-12-08,Test,Normal,11,Hard,1,Rohan,Vikram,20,30.0,2,False,Loss,0,0,0,0,0,0,0
466,2024-12-08,Test,Normal,11,Hard,2,Vikram,Rohan,215,30.0,0,True,Win,0,0,1,0,0,0,0
467,2024-10-17,Test,Bouncy,12,Insane,1,Vikram,Sid,83,50.0,1,False,Win,1,0,0,0,0,0,0
467,2024-10-17,Test,Bouncy,12,Insane,2,Sid,Vikram,99,30.0,2,True,Loss,1,0,0,0,0,0,0
468,2024-06-25,Test,Bouncy,13,Ultra Insane,1,Zafi,Vikram,250,50.0,5,False,Loss,0,0,1,0,0,0,0
468,2024-06-25,Test,Bouncy,13,Ultra Insane,2,Vikram,Zafi,58,40.0,2,True,Win,1,0,0,0,0,0,0
469,2024-10-06,ODI,Normal,1,Ultra Insane,1,Ragz,Vikram,53,30.0,3,False,Loss,1,0,0,0,0,0,0
469,2024-10-06,ODI,Normal,1,Ultra Insane,2,Vikram,Ragz,166,20.0,2,True,Win,0,1,0,0,0,0,0
470,2024-09-11,ODI,Green,2,Medium,1,Vikram,Sid,60,50.0,3,False,Win,1,0,0,0,0,0,0
470,2024-09-11,ODI,Green,2,Medium,2,Sid,Vikram,95,40.0,2,True,Loss,1,0,0,0,0,0,0
471,2024-09-10,T20,Dry,3,Medium,1,Nikita,Arjun,63,20.0,1,False,Loss,1,0,0,0,0,0,0
471,2024-09-10,T20,Dry,3,Medium,2,Arjun,Nikita,160,20.0,1,True,Win,0,1,0,0,0,0,0
472,2024-06-26,Test,Bouncy,4,Medium,1,Joe,Nikita,90,50.0,1,False,Win,1,0,0,0,0,0,0
472,2024-06-26,Test,Bouncy,4,Medium,2,Nikita,Joe,390,30.0,1,True,Loss,0,0,0,1,0,0,0
473,2024-04-17,ODI,Normal,5,Medium,1,Zafi,Sid,69,30.0,2,False,Loss,1,0,0,0,0,0,0
473,2024-04-17,ODI,Normal,5,Medium,2,Sid,Zafi,111,40.0,0,True,Win,0,1,0,0,0,0,0
474,2024-07-07,Test,Dry,6,Ultra Insane,1,Ragz,Leo,60,50.0,0,False,Win,1,0,0,0,0,0,0
474,2024-07-07,Test,Dry,6,Ultra Insane,2,Leo,Ragz,248,30.0,0,True,Loss,0,0,1,0,0,0,0
475,2024-03-30,T20,Green,7,Insane,1,Nikita,Sid,21,5.0,2,False,Loss,0,0,0,0,0,0,0
475,2024-03-30,T20,Green,7,Insane,2,Sid,Nikita,68,10.0,6,True,Win,1,0,0,0,0,0,0
476,2024-02-02,ODI,Green,8,Medium,1,Sara,Leo,86,40.0,1,False,Win,1,0,0,0,0,0,0
476,2024-02-02,ODI,Green,8,Medium,2,Leo,Sara,1,20.0,1,True,Loss,0,0,0,0,0,0,0
477,2024-08-08,T20,Bouncy,9,Insane,1,Zafi,Ragz,30,15.0,2,False,Loss,0,0,0,0,0,0,0
477,2024-08-08,T20,Bouncy,9,Insane,2,Ragz,Zafi,66,20.0,4,True,Win,1,0,0,0,0,0,0
478,2024-05-25,T20,Green,10,Hard,1,Leo,Karthik,43,15.0,4,False,Win,0,0,0,0,0,0,0
478,2024-05-25,T20,Green,10,Hard,2,Karthik,Leo,133,20.0,1,True,Loss,0,1,0,0,0,0,0
479,2024-01-01,Test,Normal,11,Insane,1,Sid,Sara,107,50.0,4,False,Loss,0,1,0,0,0,0,0
479,2024-01-01,Test,Normal,11,Insane,2,Sara,Sid,90,40.0,4,True,Win,1,0,0,0,0,0,0
480,2024-02-18,T20,Green,12,Ultra Insane,1,Karthik,Leo,71,20.0,3,False,Win,1,0,0,0,0,0,0
480,2024-02-18,T20,Green,12,Ultra Insane,2,Leo,Karthik,211,15.0,7,True,Loss,0,0,1,0,0,0,0
481,2024-07-13,ODI,Dry,13,Hard,1,Arjun,Karthik,93,30.0,2,False,Loss,1,0,0,0,0,0,0
481,2024-07-13,ODI,Dry,13,Hard,2,Karthik,Arjun,79,20.0,2,True,Win,1,0,0,0,0,0,0
482,2024-12-08,T20,Normal,1,Medium,1,Sara,Nikita,1,10.0,2,False,Win,0,0,0,0,0,0,0
482,2024-12-08,T20,Normal,1,Medium,2,Nikita,Sara,56,10.0,3,True,Loss,1,0,0,0,0,0,0
483,2024-12-21,T20,Normal,2,Hard,1,Karthik,Zafi,43,20.0,1,False,Loss,0,0,0,0,0,0,0
483,2024-12-21,T20,Normal,2,Hard,2,Zafi,Karthik,39,20.0,2,True,Win,0,0,0,0,0,0,0
484,2024-02-11,Test,Normal,3,Ultra Insane,1,Rohan,Sara,95,30.0,1,False,Win,1,0,0,0,0,0,0
484,2024-02-11,Test,Normal,3,Ultra Insane,2,Sara,Rohan,72,60.0,4,True,Loss,1,0,0,0,0,0,0
485,2024-05-24,T20,Normal,4,Hard,1,Leo,Joe,166,5.0,3,False,Loss,0,1,0,0,0,0,0
485,2024-05-24,T20,Normal,4,Hard,2,Joe,Leo,145,20.0,4,True,Win,0,1,0,0,0,0,0
486,2024-09-18,ODI,Green,5,Hard,1,Vikram,Karthik,140,20.0,4,False,Loss,0,1,0,0,0,0,0
486,2024-09-18,ODI,Green,5,Hard,2,Karthik,Vikram,57,30.0,2,True,Win,1,0,0,0,0,0,0
487,2024-07-16,Test,Bouncy,6,Insane,1,Karthik,Rohan,65,30.0,1,False,Win,1,0,0,0,0,0,0
487,2024-07-16,Test,Bouncy,6,Insane,2,Rohan,Karthik,53,30.0,3,True,Loss,1,0,0,0,0,0,0
488,2024-02-24,ODI,Dry,7,Hard,1,Arjun,Ragz,74,50.0,4,False,Loss,1,0,0,0,0,0,0
488,2024-02-24,ODI,Dry,7,Hard,2,Ragz,Arjun,307,40.0,5,True,Win,0,0,0,1,0,0,0
489,2024-11-10,T20,Bouncy,8,Ultra Insane,1,Arjun,Leo,40,20.0,4,False,Win,0,0,0,0,0,0,0
489,2024-11-10,T20,Bouncy,8,Ultra Insane,2,Leo,Arjun,120,15.0,5,True,Loss,0,1,0,0,0,0,0
490,2024-07-14,Test,Bouncy,9,Ultra Insane,1,Vikram,Sid,60,50.0,0,False,Win,1,0,0,0,0,0,0
490,2024-07-14,Test,Bouncy,9,Ultra Insane,2,Sid,Vikram,82,50.0,3,True,Loss,1,0,0,0,0,0,0
491,2024-07-27,Test,Dry,10,Ultra Insane,1,Vikram,Anya,69,30.0,4,False,Win,1,0,0,0,0,0,0
491,2024-07-27,Test,Dry,10,Ultra Insane,2,Anya,Vikram,55,60.0,3,True,Loss,1,0,0,0,0,0,0
492,2024-11-10,T20,Green,11,Ultra Insane,1,Ragz,Arjun,214,20.0,4,False,Loss,0,0,1,0,0,0,0
492,2024-11-10,T20,Green,11,Ultra Insane,2,Arjun,Ragz,45,5.0,4,True,Win,0,0,0,0,0,0,0
493,2024-02-07,ODI,Bouncy,12,Ultra Insane,1,Karthik,Leo,72,40.0,3,False,Win,1,0,0,0,0,0,0
493,2024-02-07,ODI,Bouncy,12,Ultra Insane,2,Leo,Karthik,18,50.0,5,True,Loss,0,0,0,0,0,0,0
494,2024-06-07,ODI,Bouncy,13,Ultra Insane,1,Joe,Vikram,91,40.0,2,False,Win,1,0,0,0,0,0,0
494,2024-06-07,ODI,Bouncy,13,Ultra Insane,2,Vikram,Joe,136,40.0,2,True,Loss,0,1,0,0,0,0,0
495,2024-06-26,ODI,Green,1,Hard,1,Nikita,Karthik,113,30.0,3,False,Loss,0,1,0,0,0,0,0
495,2024-06-26,ODI,Green,1,Hard,2,Karthik,Nikita,66,40.0,2,True,Win,1,0,0,0,0,0,0
496,2024-06-10,ODI,Bouncy,2,Insane,1,Sara,Zafi,197,30.0,3,False,Win,0,1,0,0,0,0,0
496,2024-06-10,ODI,Bouncy,2,Insane,2,Zafi,Sara,52,20.0,2,True,Loss,1,0,0,0,0,0,0
497,2024-03-14,ODI,Dry,3,Medium,1,Vikram,Karthik,86,40.0,1,False,Win,1,0,0,0,0,0,0
497,2024-03-14,ODI,Dry,3,Medium,2,Karthik,Vikram,146,40.0,1,True,Loss,0,1,0,0,0,0,0
498,2024-07-29,Test,Dry,4,Ultra Insane,1,Sara,Rohan,118,30.0,4,False,Win,0,1,0,0,0,0,0
498,2024-07-29,Test,Dry,4,Ultra Insane,2,Rohan,Sara,78,60.0,2,True,Loss,1,0,0,0,0,0,0
499,2024-10-22,T20,Normal,5,Medium,1,Karthik,Rohan,115,5.0,1,False,Win,0,1,0,0,0,0,0
499,2024-10-22,T20,Normal,5,Medium,2,Rohan,Karthik,95,20.0,1,True,Loss,1,0,0,0,0,0,0
500,2024-09-14,T20,Bouncy,6,Ultra Insane,1,Karthik,Anya,3,5.0,2,False,Loss,0,0,0,0,0,0,0
500,2024-09-14,T20,Bouncy,6,Ultra Insane,2,Anya,Karthik,80,15.0,3,True,Win,1,0,0,0,0,0,0
